target_end_date,location,target,observation
2021-01-16,05103,inc case,147
2021-01-16,05105,inc case,68
2021-01-16,05107,inc case,92
2021-01-16,05109,inc case,66
2021-01-16,05111,inc case,122
2021-01-16,05113,inc case,109
2021-01-16,05115,inc case,418
2021-01-16,05117,inc case,57
2021-01-16,05119,inc case,2096
2021-01-16,05121,inc case,113
2021-01-16,05123,inc case,164
2021-01-16,05125,inc case,748
2021-01-16,05127,inc case,75
2021-01-16,05129,inc case,31
2021-01-16,05131,inc case,1407
2021-01-16,05133,inc case,85
2021-01-16,05135,inc case,78
2021-01-16,05137,inc case,45
2021-01-16,05139,inc case,197
2021-01-16,05141,inc case,94
2021-01-16,05143,inc case,1738
2021-01-16,05145,inc case,365
2021-01-16,05147,inc case,47
2021-01-16,05149,inc case,137
2021-01-16,06,inc case,278912
2021-01-16,06001,inc case,6582
2021-01-16,06003,inc case,1
2021-01-16,06005,inc case,177
2021-01-16,06007,inc case,938
2021-01-16,06009,inc case,171
2021-01-16,06011,inc case,141
2021-01-16,06013,inc case,5046
2021-01-16,06015,inc case,32
2021-01-16,06017,inc case,836
2021-01-16,06019,inc case,6941
2021-01-16,06021,inc case,225
2021-01-16,06023,inc case,270
2021-01-16,06025,inc case,1321
2021-01-16,06027,inc case,111
2021-01-16,06029,inc case,6769
2021-01-16,06031,inc case,1454
2021-01-16,06033,inc case,360
2021-01-16,06035,inc case,116
2021-01-16,06037,inc case,97616
2021-01-16,06039,inc case,1191
2021-01-16,06041,inc case,852
2021-01-16,06043,inc case,25
2021-01-16,06045,inc case,236
2021-01-16,06047,inc case,2205
2021-01-16,06049,inc case,16
2021-01-16,06051,inc case,115
2021-01-16,06053,inc case,3248
2021-01-16,06055,inc case,767
2021-01-16,06057,inc case,229
2021-01-16,06059,inc case,16348
2021-01-16,06061,inc case,1453
2021-01-16,06063,inc case,25
2021-01-16,06065,inc case,24237
2021-01-16,06067,inc case,4734
2021-01-16,06069,inc case,552
2021-01-16,06071,inc case,21087
2021-01-16,06073,inc case,22149
2021-01-16,06075,inc case,2356
2021-01-16,06077,inc case,4879
2021-01-16,06079,inc case,1882
2021-01-16,06081,inc case,3353
2021-01-16,06083,inc case,3206
2021-01-16,06085,inc case,9367
2021-01-16,06087,inc case,1413
2021-01-16,06089,inc case,736
2021-01-16,06091,inc case,9
2021-01-16,06093,inc case,86
2021-01-16,06095,inc case,2530
2021-01-16,06097,inc case,2217
2021-01-16,06099,inc case,3742
2021-01-16,06101,inc case,499
2021-01-16,06103,inc case,391
2021-01-16,06105,inc case,12
2021-01-16,06107,inc case,3641
2021-01-16,06109,inc case,154
2021-01-16,06111,inc case,8615
2021-01-16,06113,inc case,898
2021-01-16,06115,inc case,350
2021-01-16,08,inc case,12236
2021-01-16,08001,inc case,1114
2021-01-16,08003,inc case,46
2021-01-16,08005,inc case,1415
2021-01-16,08007,inc case,31
2021-01-16,08009,inc case,38
2021-01-16,08011,inc case,35
2021-01-16,08013,inc case,556
2021-01-16,08014,inc case,128
2021-01-16,08015,inc case,47
2021-01-16,08017,inc case,6
2021-01-16,08019,inc case,11
2021-01-16,08021,inc case,12
2021-01-16,08023,inc case,1
2021-01-16,08025,inc case,56
2021-01-16,08027,inc case,2
2021-01-16,08029,inc case,158
2021-01-16,08031,inc case,1402
2021-01-16,08033,inc case,1
2021-01-16,08035,inc case,629
2021-01-16,08037,inc case,209
2021-01-16,08039,inc case,22
2021-01-16,08041,inc case,1250
2021-01-16,08043,inc case,94
2021-01-16,08045,inc case,174
2021-01-16,08047,inc case,5
2021-01-16,08049,inc case,59
2021-01-16,08051,inc case,118
2021-01-16,08053,inc case,0
2021-01-16,08055,inc case,5
2021-01-16,08057,inc case,0
2021-01-16,08059,inc case,986
2021-01-16,08061,inc case,5
2021-01-16,08063,inc case,16
2021-01-16,08065,inc case,14
2021-01-16,08067,inc case,88
2021-01-16,08069,inc case,702
2021-01-16,08071,inc case,54
2021-01-16,08073,inc case,37
2021-01-16,08075,inc case,97
2021-01-16,08077,inc case,666
2021-01-16,08079,inc case,1
2021-01-16,08081,inc case,17
2021-01-16,08083,inc case,106
2021-01-16,08085,inc case,190
2021-01-16,08087,inc case,40
2021-01-16,08089,inc case,19
2021-01-16,08091,inc case,12
2021-01-16,08093,inc case,18
2021-01-16,08095,inc case,7
2021-01-16,08097,inc case,167
2021-01-16,08099,inc case,28
2021-01-16,08101,inc case,191
2021-01-16,08103,inc case,38
2021-01-16,08105,inc case,31
2021-01-16,08107,inc case,141
2021-01-16,08109,inc case,5
2021-01-16,08111,inc case,1
2021-01-16,08113,inc case,46
2021-01-16,08115,inc case,10
2021-01-16,08117,inc case,110
2021-01-16,08119,inc case,38
2021-01-16,08121,inc case,3
2021-01-16,08123,inc case,706
2021-01-16,08125,inc case,17
2021-01-16,09,inc case,17428
2021-01-16,09001,inc case,4440
2021-01-16,09003,inc case,4402
2021-01-16,09005,inc case,640
2021-01-16,09007,inc case,627
2021-01-16,09009,inc case,4234
2021-01-16,09011,inc case,1733
2021-01-16,09013,inc case,524
2021-01-16,09015,inc case,779
2021-01-16,10,inc case,4897
2021-01-16,10001,inc case,840
2021-01-16,10003,inc case,2765
2021-01-16,10005,inc case,1283
2021-01-16,11,inc case,2080
2021-01-16,12,inc case,95489
2021-01-16,12001,inc case,1225
2021-01-16,12003,inc case,148
2021-01-16,12005,inc case,826
2021-01-16,12007,inc case,119
2021-01-16,12009,inc case,2004
2021-01-16,12011,inc case,8422
2021-01-16,12013,inc case,56
2021-01-16,12015,inc case,539
2021-01-16,12017,inc case,460
2021-01-16,12019,inc case,966
2021-01-16,12021,inc case,1341
2021-01-16,12023,inc case,301
2021-01-16,12027,inc case,116
2021-01-16,12029,inc case,99
2021-01-16,12031,inc case,4780
2021-01-16,12033,inc case,2089
2021-01-16,12035,inc case,393
2021-01-16,12037,inc case,97
2021-01-16,12039,inc case,268
2021-01-16,12041,inc case,39
2021-01-16,12043,inc case,30
2021-01-16,12045,inc case,95
2021-01-16,12047,inc case,64
2021-01-16,12049,inc case,135
2021-01-16,12051,inc case,215
2021-01-16,12053,inc case,572
2021-01-16,12055,inc case,341
2021-01-16,12057,inc case,5777
2021-01-16,12059,inc case,87
2021-01-16,12061,inc case,655
2021-01-16,12063,inc case,277
2021-01-16,12065,inc case,65
2021-01-16,12067,inc case,30
2021-01-16,12069,inc case,1466
2021-01-16,12071,inc case,2984
2021-01-16,12073,inc case,1424
2021-01-16,12075,inc case,179
2021-01-16,12077,inc case,71
2021-01-16,12079,inc case,58
2021-01-16,12081,inc case,1351
2021-01-16,12083,inc case,1713
2021-01-16,12085,inc case,406
2021-01-16,12086,inc case,17582
2021-01-16,12087,inc case,282
2021-01-16,12089,inc case,553
2021-01-16,12091,inc case,976
2021-01-16,12093,inc case,226
2021-01-16,12095,inc case,6564
2021-01-16,12097,inc case,2042
2021-01-16,12099,inc case,5694
2021-01-16,12101,inc case,1921
2021-01-16,12103,inc case,3391
2021-01-16,12105,inc case,3168
2021-01-16,12107,inc case,500
2021-01-16,12109,inc case,1295
2021-01-16,12111,inc case,1372
2021-01-16,12113,inc case,1041
2021-01-16,12115,inc case,1501
2021-01-16,12117,inc case,1463
2021-01-16,12119,inc case,459
2021-01-16,12121,inc case,170
2021-01-16,12123,inc case,116
2021-01-16,12125,inc case,57
2021-01-16,12127,inc case,2050
2021-01-16,12129,inc case,216
2021-01-16,12131,inc case,343
2021-01-16,12133,inc case,103
2021-01-16,13,inc case,60811
2021-01-16,13001,inc case,66
2021-01-16,13003,inc case,40
2021-01-16,13005,inc case,50
2021-01-16,13007,inc case,8
2021-01-16,13009,inc case,199
2021-01-16,13011,inc case,88
2021-01-16,13013,inc case,707
2021-01-16,13015,inc case,764
2021-01-16,13017,inc case,125
2021-01-16,13019,inc case,96
2021-01-16,13021,inc case,835
2021-01-16,13023,inc case,104
2021-01-16,13025,inc case,52
2021-01-16,13027,inc case,60
2021-01-16,13029,inc case,191
2021-01-16,13031,inc case,300
2021-01-16,13033,inc case,172
2021-01-16,13035,inc case,166
2021-01-16,13037,inc case,33
2021-01-16,13039,inc case,181
2021-01-16,13043,inc case,53
2021-01-16,13045,inc case,478
2021-01-16,13047,inc case,346
2021-01-16,13049,inc case,51
2021-01-16,13051,inc case,1144
2021-01-16,13053,inc case,25
2021-01-16,13055,inc case,160
2021-01-16,13057,inc case,1980
2021-01-16,13059,inc case,725
2021-01-16,13061,inc case,6
2021-01-16,13063,inc case,1349
2021-01-16,13065,inc case,50
2021-01-16,13067,inc case,4477
2021-01-16,13069,inc case,205
2021-01-16,13071,inc case,246
2021-01-16,13073,inc case,1205
2021-01-16,13075,inc case,81
2021-01-16,13077,inc case,721
2021-01-16,13079,inc case,34
2021-01-16,13081,inc case,94
2021-01-16,13083,inc case,67
2021-01-16,13085,inc case,194
2021-01-16,13087,inc case,136
2021-01-16,13089,inc case,3555
2021-01-16,13091,inc case,138
2021-01-16,13093,inc case,59
2021-01-16,13095,inc case,419
2021-01-16,13097,inc case,797
2021-01-16,13099,inc case,64
2021-01-16,13101,inc case,14
2021-01-16,13103,inc case,225
2021-01-16,13105,inc case,142
2021-01-16,13107,inc case,108
2021-01-16,13109,inc case,41
2021-01-16,13111,inc case,181
2021-01-16,13113,inc case,486
2021-01-16,13115,inc case,504
2021-01-16,13117,inc case,1391
2021-01-16,13119,inc case,135
2021-01-16,13121,inc case,5232
2021-01-16,13123,inc case,159
2021-01-16,13125,inc case,17
2021-01-16,13127,inc case,365
2021-01-16,13129,inc case,307
2021-01-16,13131,inc case,141
2021-01-16,13133,inc case,92
2021-01-16,13135,inc case,6436
2021-01-16,13137,inc case,233
2021-01-16,13139,inc case,1462
2021-01-16,13141,inc case,34
2021-01-16,13143,inc case,98
2021-01-16,13145,inc case,138
2021-01-16,13147,inc case,133
2021-01-16,13149,inc case,30
2021-01-16,13151,inc case,1378
2021-01-16,13153,inc case,985
2021-01-16,13155,inc case,56
2021-01-16,13157,inc case,692
2021-01-16,13159,inc case,75
2021-01-16,13161,inc case,73
2021-01-16,13163,inc case,122
2021-01-16,13165,inc case,57
2021-01-16,13167,inc case,78
2021-01-16,13169,inc case,104
2021-01-16,13171,inc case,129
2021-01-16,13173,inc case,43
2021-01-16,13175,inc case,296
2021-01-16,13177,inc case,232
2021-01-16,13179,inc case,188
2021-01-16,13181,inc case,70
2021-01-16,13183,inc case,48
2021-01-16,13185,inc case,624
2021-01-16,13187,inc case,206
2021-01-16,13189,inc case,217
2021-01-16,13191,inc case,26
2021-01-16,13193,inc case,47
2021-01-16,13195,inc case,243
2021-01-16,13197,inc case,59
2021-01-16,13199,inc case,112
2021-01-16,13201,inc case,40
2021-01-16,13205,inc case,121
2021-01-16,13207,inc case,139
2021-01-16,13209,inc case,58
2021-01-16,13211,inc case,96
2021-01-16,13213,inc case,270
2021-01-16,13215,inc case,852
2021-01-16,13217,inc case,643
2021-01-16,13219,inc case,276
2021-01-16,13221,inc case,92
2021-01-16,13223,inc case,987
2021-01-16,13225,inc case,132
2021-01-16,13227,inc case,234
2021-01-16,13229,inc case,144
2021-01-16,13231,inc case,107
2021-01-16,13233,inc case,349
2021-01-16,13235,inc case,39
2021-01-16,13237,inc case,109
2021-01-16,13239,inc case,8
2021-01-16,13241,inc case,89
2021-01-16,13243,inc case,35
2021-01-16,13245,inc case,1647
2021-01-16,13247,inc case,464
2021-01-16,13249,inc case,13
2021-01-16,13251,inc case,48
2021-01-16,13253,inc case,50
2021-01-16,13255,inc case,357
2021-01-16,13257,inc case,100
2021-01-16,13259,inc case,9
2021-01-16,13261,inc case,149
2021-01-16,13263,inc case,31
2021-01-16,13265,inc case,14
2021-01-16,13267,inc case,111
2021-01-16,13269,inc case,41
2021-01-16,13271,inc case,86
2021-01-16,13273,inc case,34
2021-01-16,13275,inc case,281
2021-01-16,13277,inc case,206
2021-01-16,13279,inc case,178
2021-01-16,13281,inc case,51
2021-01-16,13283,inc case,64
2021-01-16,13285,inc case,405
2021-01-16,13287,inc case,59
2021-01-16,13289,inc case,39
2021-01-16,13291,inc case,105
2021-01-16,13293,inc case,191
2021-01-16,13295,inc case,421
2021-01-16,13297,inc case,709
2021-01-16,13299,inc case,273
2021-01-16,13301,inc case,61
2021-01-16,13303,inc case,133
2021-01-16,13305,inc case,231
2021-01-16,13307,inc case,6
2021-01-16,13309,inc case,24
2021-01-16,13311,inc case,181
2021-01-16,13313,inc case,909
2021-01-16,13315,inc case,47
2021-01-16,13317,inc case,70
2021-01-16,13319,inc case,57
2021-01-16,13321,inc case,123
2021-01-16,15,inc case,1072
2021-01-16,15001,inc case,74
2021-01-16,15003,inc case,751
2021-01-16,15005,inc case,0
2021-01-16,15007,inc case,15
2021-01-16,15009,inc case,226
2021-01-16,16,inc case,6041
2021-01-16,16001,inc case,1773
2021-01-16,16003,inc case,15
2021-01-16,16005,inc case,270
2021-01-16,16007,inc case,13
2021-01-16,16009,inc case,26
2021-01-16,16011,inc case,83
2021-01-16,16013,inc case,99
2021-01-16,16015,inc case,15
2021-01-16,16017,inc case,181
2021-01-16,16019,inc case,320
2021-01-16,16021,inc case,64
2021-01-16,16023,inc case,7
2021-01-16,16025,inc case,0
2021-01-16,16027,inc case,940
2021-01-16,16029,inc case,28
2021-01-16,16031,inc case,49
2021-01-16,16033,inc case,0
2021-01-16,16035,inc case,72
2021-01-16,16037,inc case,6
2021-01-16,16039,inc case,54
2021-01-16,16041,inc case,13
2021-01-16,16043,inc case,26
2021-01-16,16045,inc case,56
2021-01-16,16047,inc case,21
2021-01-16,16049,inc case,28
2021-01-16,16051,inc case,51
2021-01-16,16053,inc case,42
2021-01-16,16055,inc case,828
2021-01-16,16057,inc case,116
2021-01-16,16059,inc case,3
2021-01-16,16061,inc case,8
2021-01-16,16063,inc case,11
2021-01-16,16065,inc case,203
2021-01-16,16067,inc case,50
2021-01-16,16069,inc case,67
2021-01-16,16071,inc case,13
2021-01-16,16073,inc case,26
2021-01-16,16075,inc case,76
2021-01-16,16077,inc case,12
2021-01-16,16079,inc case,31
2021-01-16,16081,inc case,63
2021-01-16,16083,inc case,189
2021-01-16,16085,inc case,61
2021-01-16,16087,inc case,32
2021-01-16,17,inc case,40628
2021-01-16,17001,inc case,294
2021-01-16,17003,inc case,20
2021-01-16,17005,inc case,72
2021-01-16,17007,inc case,155
2021-01-16,17009,inc case,66
2021-01-16,17011,inc case,56
2021-01-16,17013,inc case,21
2021-01-16,17015,inc case,42
2021-01-16,17017,inc case,40
2021-01-16,17019,inc case,532
2021-01-16,17021,inc case,144
2021-01-16,17023,inc case,85
2021-01-16,17025,inc case,19
2021-01-16,17027,inc case,202
2021-01-16,17029,inc case,128
2021-01-16,17031,inc case,15394
2021-01-16,17033,inc case,67
2021-01-16,17035,inc case,47
2021-01-16,17037,inc case,309
2021-01-16,17039,inc case,81
2021-01-16,17041,inc case,42
2021-01-16,17043,inc case,2750
2021-01-16,17045,inc case,32
2021-01-16,17047,inc case,16
2021-01-16,17049,inc case,130
2021-01-16,17051,inc case,82
2021-01-16,17053,inc case,59
2021-01-16,17055,inc case,158
2021-01-16,17057,inc case,58
2021-01-16,17059,inc case,13
2021-01-16,17061,inc case,51
2021-01-16,17063,inc case,171
2021-01-16,17065,inc case,48
2021-01-16,17067,inc case,49
2021-01-16,17069,inc case,44
2021-01-16,17071,inc case,21
2021-01-16,17073,inc case,113
2021-01-16,17075,inc case,73
2021-01-16,17077,inc case,209
2021-01-16,17079,inc case,44
2021-01-16,17081,inc case,225
2021-01-16,17083,inc case,85
2021-01-16,17085,inc case,49
2021-01-16,17087,inc case,56
2021-01-16,17089,inc case,1565
2021-01-16,17091,inc case,300
2021-01-16,17093,inc case,464
2021-01-16,17095,inc case,227
2021-01-16,17097,inc case,1974
2021-01-16,17099,inc case,422
2021-01-16,17101,inc case,90
2021-01-16,17103,inc case,149
2021-01-16,17105,inc case,246
2021-01-16,17107,inc case,128
2021-01-16,17109,inc case,63
2021-01-16,17111,inc case,928
2021-01-16,17113,inc case,568
2021-01-16,17115,inc case,333
2021-01-16,17117,inc case,249
2021-01-16,17119,inc case,1213
2021-01-16,17121,inc case,172
2021-01-16,17123,inc case,34
2021-01-16,17125,inc case,39
2021-01-16,17127,inc case,49
2021-01-16,17129,inc case,71
2021-01-16,17131,inc case,30
2021-01-16,17133,inc case,148
2021-01-16,17135,inc case,409
2021-01-16,17137,inc case,87
2021-01-16,17139,inc case,45
2021-01-16,17141,inc case,146
2021-01-16,17143,inc case,650
2021-01-16,17145,inc case,121
2021-01-16,17147,inc case,44
2021-01-16,17149,inc case,46
2021-01-16,17151,inc case,20
2021-01-16,17153,inc case,24
2021-01-16,17155,inc case,5
2021-01-16,17157,inc case,155
2021-01-16,17159,inc case,67
2021-01-16,17161,inc case,338
2021-01-16,17163,inc case,1128
2021-01-16,17165,inc case,73
2021-01-16,17167,inc case,491
2021-01-16,17169,inc case,38
2021-01-16,17171,inc case,21
2021-01-16,17173,inc case,68
2021-01-16,17175,inc case,7
2021-01-16,17177,inc case,105
2021-01-16,17179,inc case,525
2021-01-16,17181,inc case,86
2021-01-16,17183,inc case,390
2021-01-16,17185,inc case,36
2021-01-16,17187,inc case,27
2021-01-16,17189,inc case,78
2021-01-16,17191,inc case,67
2021-01-16,17193,inc case,76
2021-01-16,17195,inc case,158
2021-01-16,17197,inc case,2096
2021-01-16,17199,inc case,258
2021-01-16,17201,inc case,806
2021-01-16,17203,inc case,108
2021-01-16,18,inc case,28489
2021-01-16,18001,inc case,115
2021-01-16,18003,inc case,1610
2021-01-16,18005,inc case,297
2021-01-16,18007,inc case,33
2021-01-16,18009,inc case,43
2021-01-16,18011,inc case,272
2021-01-16,18013,inc case,40
2021-01-16,18015,inc case,52
2021-01-16,18017,inc case,176
2021-01-16,18019,inc case,659
2021-01-16,18021,inc case,120
2021-01-16,18023,inc case,147
2021-01-16,18025,inc case,65
2021-01-16,18027,inc case,143
2021-01-16,18029,inc case,280
2021-01-16,18031,inc case,110
2021-01-16,18033,inc case,121
2021-01-16,18035,inc case,445
2021-01-16,18037,inc case,268
2021-01-16,18039,inc case,553
2021-01-16,18041,inc case,81
2021-01-16,18043,inc case,413
2021-01-16,18045,inc case,99
2021-01-16,18047,inc case,79
2021-01-16,18049,inc case,83
2021-01-16,18051,inc case,233
2021-01-16,18053,inc case,292
2021-01-16,18055,inc case,126
2021-01-16,18057,inc case,1682
2021-01-16,18059,inc case,402
2021-01-16,18061,inc case,257
2021-01-16,18063,inc case,844
2021-01-16,18065,inc case,231
2021-01-16,18067,inc case,415
2021-01-16,18069,inc case,119
2021-01-16,18071,inc case,136
2021-01-16,18073,inc case,145
2021-01-16,18075,inc case,44
2021-01-16,18077,inc case,144
2021-01-16,18079,inc case,94
2021-01-16,18081,inc case,806
2021-01-16,18083,inc case,135
2021-01-16,18085,inc case,459
2021-01-16,18087,inc case,74
2021-01-16,18089,inc case,1571
2021-01-16,18091,inc case,490
2021-01-16,18093,inc case,176
2021-01-16,18095,inc case,579
2021-01-16,18097,inc case,3805
2021-01-16,18099,inc case,176
2021-01-16,18101,inc case,32
2021-01-16,18103,inc case,146
2021-01-16,18105,inc case,389
2021-01-16,18107,inc case,186
2021-01-16,18109,inc case,325
2021-01-16,18111,inc case,26
2021-01-16,18113,inc case,196
2021-01-16,18115,inc case,30
2021-01-16,18117,inc case,112
2021-01-16,18119,inc case,75
2021-01-16,18121,inc case,37
2021-01-16,18123,inc case,114
2021-01-16,18125,inc case,91
2021-01-16,18127,inc case,574
2021-01-16,18129,inc case,144
2021-01-16,18131,inc case,33
2021-01-16,18133,inc case,152
2021-01-16,18135,inc case,80
2021-01-16,18137,inc case,139
2021-01-16,18139,inc case,108
2021-01-16,18141,inc case,999
2021-01-16,18143,inc case,106
2021-01-16,18145,inc case,225
2021-01-16,18147,inc case,100
2021-01-16,18149,inc case,54
2021-01-16,18151,inc case,126
2021-01-16,18153,inc case,73
2021-01-16,18155,inc case,52
2021-01-16,18157,inc case,813
2021-01-16,18159,inc case,50
2021-01-16,18161,inc case,35
2021-01-16,18163,inc case,1147
2021-01-16,18165,inc case,57
2021-01-16,18167,inc case,408
2021-01-16,18169,inc case,150
2021-01-16,18171,inc case,31
2021-01-16,18173,inc case,439
2021-01-16,18175,inc case,131
2021-01-16,18177,inc case,261
2021-01-16,18179,inc case,177
2021-01-16,18181,inc case,113
2021-01-16,18183,inc case,214
2021-01-16,19,inc case,8577
2021-01-16,19001,inc case,33
2021-01-16,19003,inc case,7
2021-01-16,19005,inc case,30
2021-01-16,19007,inc case,48
2021-01-16,19009,inc case,12
2021-01-16,19011,inc case,38
2021-01-16,19013,inc case,367
2021-01-16,19015,inc case,84
2021-01-16,19017,inc case,63
2021-01-16,19019,inc case,54
2021-01-16,19021,inc case,67
2021-01-16,19023,inc case,65
2021-01-16,19025,inc case,14
2021-01-16,19027,inc case,49
2021-01-16,19029,inc case,28
