file,ok,n_in,n_out,n_dropped_round,point_output_type,round,error
../covid19-forecast-hub/data-processed/JBUD-HMXK/2021-11-21-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2021-12-19-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2021-12-26-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-01-02-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-01-16-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-01-23-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-01-30-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-02-06-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-02-13-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-02-20-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-02-27-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-03-06-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-03-13-JBUD-HMXK.csv,TRUE,4,4,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-03-20-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-03-27-JBUD-HMXK.csv,TRUE,8,8,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-04-03-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-04-10-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-04-17-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-04-24-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-05-01-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-05-08-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-05-15-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-05-22-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-05-29-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JBUD-HMXK/2022-06-05-JBUD-HMXK.csv,TRUE,128,128,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-07-27-JCB-PRM.csv,TRUE,448,448,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-08-03-JCB-PRM.csv,TRUE,448,448,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-08-10-JCB-PRM.csv,TRUE,448,448,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-08-17-JCB-PRM.csv,TRUE,448,448,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-08-24-JCB-PRM.csv,TRUE,448,448,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-08-31-JCB-PRM.csv,TRUE,448,448,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-09-07-JCB-PRM.csv,TRUE,1344,1344,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-09-14-JCB-PRM.csv,TRUE,1344,1344,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-09-21-JCB-PRM.csv,TRUE,1344,1344,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-09-28-JCB-PRM.csv,TRUE,1320,1320,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-10-05-JCB-PRM.csv,TRUE,1320,1320,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-10-12-JCB-PRM.csv,TRUE,1296,1296,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-10-19-JCB-PRM.csv,TRUE,1296,1296,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-10-26-JCB-PRM.csv,TRUE,1296,1296,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-11-02-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-11-09-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-11-16-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-11-23-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-11-30-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-12-07-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-12-14-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-12-21-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JCB-PRM/2020-12-28-JCB-PRM.csv,TRUE,24192,24192,0,median,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-10-05-JHU_CSSE-DECOM.csv,TRUE,6144,6144,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-10-19-JHU_CSSE-DECOM.csv,TRUE,11424,11424,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-10-25-JHU_CSSE-DECOM.csv,TRUE,11648,11648,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-11-01-JHU_CSSE-DECOM.csv,TRUE,11520,11520,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-11-08-JHU_CSSE-DECOM.csv,TRUE,11648,11648,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-11-15-JHU_CSSE-DECOM.csv,TRUE,11648,11648,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-11-22-JHU_CSSE-DECOM.csv,TRUE,11648,11648,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-11-29-JHU_CSSE-DECOM.csv,TRUE,11648,11648,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-12-06-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-12-13-JHU_CSSE-DECOM.csv,TRUE,12704,12704,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-12-20-JHU_CSSE-DECOM.csv,TRUE,12704,12704,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2020-12-27-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-01-03-JHU_CSSE-DECOM.csv,TRUE,1728,1728,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-01-10-JHU_CSSE-DECOM.csv,TRUE,12288,12288,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-01-17-JHU_CSSE-DECOM.csv,TRUE,12096,12096,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-01-24-JHU_CSSE-DECOM.csv,TRUE,12640,12640,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-01-31-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-02-07-JHU_CSSE-DECOM.csv,TRUE,12384,12384,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-02-14-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-02-21-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-02-28-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-03-07-JHU_CSSE-DECOM.csv,TRUE,12384,12384,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-03-14-JHU_CSSE-DECOM.csv,TRUE,12384,12384,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-03-21-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-03-28-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-04-04-JHU_CSSE-DECOM.csv,TRUE,12352,12352,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-04-11-JHU_CSSE-DECOM.csv,TRUE,12544,12544,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-04-18-JHU_CSSE-DECOM.csv,TRUE,12736,12736,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-04-25-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-05-02-JHU_CSSE-DECOM.csv,TRUE,12736,12736,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-05-09-JHU_CSSE-DECOM.csv,TRUE,12736,12736,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-05-16-JHU_CSSE-DECOM.csv,TRUE,7264,7264,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-05-23-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-05-30-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-06-06-JHU_CSSE-DECOM.csv,TRUE,12736,12736,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-06-13-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-06-20-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-06-27-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-07-04-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-07-11-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-07-18-JHU_CSSE-DECOM.csv,TRUE,12736,12736,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-07-25-JHU_CSSE-DECOM.csv,TRUE,12736,12736,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-08-01-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-08-08-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-08-15-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-08-22-JHU_CSSE-DECOM.csv,TRUE,12768,12768,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-08-29-JHU_CSSE-DECOM.csv,TRUE,12544,12544,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-09-05-JHU_CSSE-DECOM.csv,TRUE,12096,12096,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-09-12-JHU_CSSE-DECOM.csv,TRUE,12512,12512,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-09-19-JHU_CSSE-DECOM.csv,TRUE,10368,10368,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-10-03-JHU_CSSE-DECOM.csv,TRUE,12512,12512,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-10-10-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-10-17-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-10-24-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-10-31-JHU_CSSE-DECOM.csv,TRUE,12544,12544,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-11-07-JHU_CSSE-DECOM.csv,TRUE,12384,12384,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-11-14-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-11-21-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-11-28-JHU_CSSE-DECOM.csv,TRUE,12576,12576,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-12-05-JHU_CSSE-DECOM.csv,TRUE,12384,12384,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-12-12-JHU_CSSE-DECOM.csv,TRUE,12352,12352,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-12-19-JHU_CSSE-DECOM.csv,TRUE,12352,12352,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2021-12-26-JHU_CSSE-DECOM.csv,TRUE,12272,12272,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-01-02-JHU_CSSE-DECOM.csv,TRUE,11000,11000,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-01-09-JHU_CSSE-DECOM.csv,TRUE,8376,8376,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-01-16-JHU_CSSE-DECOM.csv,TRUE,8992,8992,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-01-23-JHU_CSSE-DECOM.csv,TRUE,6770,6770,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-01-30-JHU_CSSE-DECOM.csv,TRUE,7055,7055,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-02-06-JHU_CSSE-DECOM.csv,TRUE,7176,7176,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-02-13-JHU_CSSE-DECOM.csv,TRUE,11496,11496,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-02-20-JHU_CSSE-DECOM.csv,TRUE,12032,12032,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-02-27-JHU_CSSE-DECOM.csv,TRUE,12512,12512,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_CSSE-DECOM/2022-03-06-JHU_CSSE-DECOM.csv,TRUE,12384,12384,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-04-24-JHU_IDD-CovidSP.csv,TRUE,600,72,528,median,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-05-17-JHU_IDD-CovidSP.csv,TRUE,49728,10752,38976,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-05-24-JHU_IDD-CovidSP.csv,TRUE,10368,10368,0,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-05-31-JHU_IDD-CovidSP.csv,TRUE,10368,10368,0,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-06-07-JHU_IDD-CovidSP.csv,TRUE,46656,10368,36288,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-06-14-JHU_IDD-CovidSP.csv,TRUE,46656,10368,36288,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-06-21-JHU_IDD-CovidSP.csv,TRUE,46656,10368,36288,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-06-28-JHU_IDD-CovidSP.csv,TRUE,47040,10752,36288,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-07-05-JHU_IDD-CovidSP.csv,TRUE,186976,13440,173536,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-07-12-JHU_IDD-CovidSP.csv,TRUE,186976,13440,173536,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-07-19-JHU_IDD-CovidSP.csv,TRUE,186976,13440,173536,mean,R1,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-07-26-JHU_IDD-CovidSP.csv,TRUE,186976,186976,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-08-02-JHU_IDD-CovidSP.csv,TRUE,186976,186976,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-08-09-JHU_IDD-CovidSP.csv,TRUE,186976,186976,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-08-16-JHU_IDD-CovidSP.csv,TRUE,186976,186976,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-08-23-JHU_IDD-CovidSP.csv,TRUE,186976,186976,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-08-30-JHU_IDD-CovidSP.csv,TRUE,186976,186976,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-09-06-JHU_IDD-CovidSP.csv,TRUE,224640,224640,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-09-13-JHU_IDD-CovidSP.csv,TRUE,224640,224640,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-09-20-JHU_IDD-CovidSP.csv,TRUE,224640,224640,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-09-27-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-10-04-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-10-11-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-10-18-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-10-25-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-11-01-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-11-08-JHU_IDD-CovidSP.csv,TRUE,16416,16416,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-11-15-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-11-22-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-11-29-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-12-06-JHU_IDD-CovidSP.csv,TRUE,225960,225960,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-12-13-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-12-20-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2020-12-27-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-01-03-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-01-10-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-01-17-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-01-24-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-01-31-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-02-07-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-02-14-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-02-21-JHU_IDD-CovidSP.csv,TRUE,218424,218424,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-02-28-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-03-07-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-03-14-JHU_IDD-CovidSP.csv,TRUE,226056,226056,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-03-21-JHU_IDD-CovidSP.csv,TRUE,224712,224712,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-03-28-JHU_IDD-CovidSP.csv,TRUE,213744,213744,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-04-04-JHU_IDD-CovidSP.csv,TRUE,201216,201216,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-04-11-JHU_IDD-CovidSP.csv,TRUE,225192,225192,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-04-18-JHU_IDD-CovidSP.csv,TRUE,221928,221928,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-04-25-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-05-02-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-05-09-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-05-16-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-05-23-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-05-30-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-06-06-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-06-13-JHU_IDD-CovidSP.csv,TRUE,59744,59744,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-06-20-JHU_IDD-CovidSP.csv,TRUE,55664,55664,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-06-27-JHU_IDD-CovidSP.csv,TRUE,66048,66048,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-07-04-JHU_IDD-CovidSP.csv,TRUE,73920,73920,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-07-11-JHU_IDD-CovidSP.csv,TRUE,49320,49320,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-07-18-JHU_IDD-CovidSP.csv,TRUE,63936,63936,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-07-25-JHU_IDD-CovidSP.csv,TRUE,61416,61416,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-08-01-JHU_IDD-CovidSP.csv,TRUE,53632,53632,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-08-08-JHU_IDD-CovidSP.csv,TRUE,60744,60744,0,mean,R2,NA
../covid19-forecast-hub/data-processed/JHU_IDD-CovidSP/2021-08-16-JHU_IDD-CovidSP.csv,TRUE,54960,54960,0,mean,R2,NA
